F1-Score
0.9912686387985064
0.9473684210526315
0.982613660976234
0.9740281918293463
0.9738059163955193
0.9735550998708893
0.982613660976234
0.9912686387985064
0.9652273219524681
0.9641604010025062
0.982613660976234
0.9482585139318885
0.9735550998708893
0.9912686387985064
0.982613660976234
0.982613660976234
0.982613660976234
